-4.000000e-02	9.351566e+00	0.000000e+00
-4.000000e-02	9.856515e+00	0.000000e+00
-4.000000e-02	1.036146e+01	0.000000e+00
-4.000000e-02	1.086641e+01	0.000000e+00
-4.000000e-02	1.137136e+01	0.000000e+00
-4.000000e-02	1.187631e+01	0.000000e+00
-4.000000e-02	1.238126e+01	0.000000e+00
-4.000000e-02	1.288621e+01	0.000000e+00
-4.000000e-02	1.339116e+01	0.000000e+00
-4.000000e-02	1.389611e+01	0.000000e+00
-4.000000e-02	1.440106e+01	0.000000e+00
-4.000000e-02	1.490601e+01	0.000000e+00
-4.000000e-02	1.541096e+01	0.000000e+00
-4.000000e-02	1.591591e+01	0.000000e+00
-4.000000e-02	1.642086e+01	0.000000e+00
-4.000000e-02	1.692581e+01	0.000000e+00
-4.000000e-02	1.743076e+01	0.000000e+00
-4.000000e-02	1.793571e+01	0.000000e+00
-4.000000e-02	1.844066e+01	0.000000e+00
-4.000000e-02	1.894561e+01	0.000000e+00
-4.000000e-02	1.945056e+01	0.000000e+00
-4.000000e-02	1.995551e+01	0.000000e+00
-4.000000e-02	2.046045e+01	0.000000e+00
-4.000000e-02	2.096540e+01	0.000000e+00
-4.000000e-02	2.147035e+01	0.000000e+00
-4.000000e-02	2.197530e+01	0.000000e+00
-4.000000e-02	2.248025e+01	0.000000e+00
-4.000000e-02	2.298520e+01	0.000000e+00
-4.000000e-02	2.349015e+01	0.000000e+00
-4.000000e-02	2.399510e+01	0.000000e+00
-4.000000e-02	2.450005e+01	0.000000e+00
-4.000000e-02	2.500500e+01	0.000000e+00
-4.000000e-02	2.550995e+01	0.000000e+00
-4.000000e-02	2.601490e+01	0.000000e+00
-4.000000e-02	2.651985e+01	0.000000e+00
-4.000000e-02	2.702480e+01	0.000000e+00
-4.000000e-02	2.752975e+01	0.000000e+00
-4.000000e-02	2.803470e+01	0.000000e+00
-4.000000e-02	2.853965e+01	0.000000e+00
-4.000000e-02	2.904460e+01	0.000000e+00
-4.000000e-02	2.954955e+01	0.000000e+00
-4.000000e-02	3.005449e+01	0.000000e+00
-4.000000e-02	3.055944e+01	0.000000e+00
-4.000000e-02	3.106439e+01	0.000000e+00
-4.000000e-02	3.156934e+01	0.000000e+00
-4.000000e-02	3.207429e+01	0.000000e+00
-4.000000e-02	3.257924e+01	0.000000e+00
-4.000000e-02	3.308419e+01	0.000000e+00
-4.000000e-02	3.358914e+01	0.000000e+00
-4.000000e-02	3.409409e+01	0.000000e+00
-4.000000e-02	3.459904e+01	0.000000e+00
-4.000000e-02	3.510399e+01	0.000000e+00
-4.000000e-02	3.560894e+01	0.000000e+00
-4.000000e-02	3.611389e+01	0.000000e+00
-4.000000e-02	3.661884e+01	0.000000e+00
-4.000000e-02	3.712379e+01	0.000000e+00
-4.000000e-02	3.762874e+01	0.000000e+00
-4.000000e-02	3.813369e+01	0.000000e+00
-4.000000e-02	3.863864e+01	0.000000e+00
-4.000000e-02	3.914359e+01	0.000000e+00
-4.000000e-02	3.964854e+01	0.000000e+00
-4.000000e-02	4.015348e+01	0.000000e+00
-4.000000e-02	4.065843e+01	0.000000e+00
-4.000000e-02	4.116338e+01	0.000000e+00
-4.000000e-02	4.166833e+01	0.000000e+00
-4.000000e-02	4.217328e+01	0.000000e+00
-4.000000e-02	4.267823e+01	0.000000e+00
-4.000000e-02	4.318318e+01	0.000000e+00
-4.000000e-02	4.368813e+01	0.000000e+00
-4.000000e-02	4.419308e+01	0.000000e+00
-4.000000e-02	4.469803e+01	0.000000e+00
-4.000000e-02	4.520298e+01	0.000000e+00
-4.000000e-02	4.570793e+01	0.000000e+00
-4.000000e-02	4.621288e+01	0.000000e+00
-4.000000e-02	4.671783e+01	0.000000e+00
-4.000000e-02	4.722278e+01	0.000000e+00
-4.000000e-02	4.772773e+01	0.000000e+00
-4.000000e-02	4.823268e+01	0.000000e+00
-4.000000e-02	4.873763e+01	0.000000e+00
-4.000000e-02	4.924258e+01	0.000000e+00
-4.000000e-02	4.974753e+01	0.000000e+00
-3.500000e-02	2.624747e-01	6.601320e-04
-3.500000e-02	7.674242e-01	3.960792e-04
-3.500000e-02	1.272374e+00	3.960792e-04
-3.500000e-02	1.777323e+00	1.320264e-04
-3.500000e-02	2.282273e+00	0.000000e+00
-3.500000e-02	2.787222e+00	0.000000e+00
-3.500000e-02	3.292172e+00	0.000000e+00
-3.500000e-02	3.797121e+00	0.000000e+00
-3.500000e-02	4.302071e+00	0.000000e+00
-3.500000e-02	4.807020e+00	0.000000e+00
-3.500000e-02	5.311970e+00	0.000000e+00
-3.500000e-02	5.816919e+00	0.000000e+00
-3.500000e-02	6.321869e+00	0.000000e+00
-3.500000e-02	6.826818e+00	0.000000e+00
-3.500000e-02	7.331768e+00	0.000000e+00
-3.500000e-02	7.836717e+00	0.000000e+00
-3.500000e-02	8.341667e+00	0.000000e+00
-3.500000e-02	8.846616e+00	0.000000e+00
-3.500000e-02	9.351566e+00	0.000000e+00
-3.500000e-02	9.856515e+00	0.000000e+00
-3.500000e-02	1.036146e+01	0.000000e+00
-3.500000e-02	1.086641e+01	0.000000e+00
-3.500000e-02	1.137136e+01	0.000000e+00
-3.500000e-02	1.187631e+01	0.000000e+00
-3.500000e-02	1.238126e+01	0.000000e+00
-3.500000e-02	1.288621e+01	0.000000e+00
-3.500000e-02	1.339116e+01	0.000000e+00
-3.500000e-02	1.389611e+01	0.000000e+00
-3.500000e-02	1.440106e+01	0.000000e+00
-3.500000e-02	1.490601e+01	0.000000e+00
-3.500000e-02	1.541096e+01	0.000000e+00
-3.500000e-02	1.591591e+01	0.000000e+00
-3.500000e-02	1.642086e+01	0.000000e+00
-3.500000e-02	1.692581e+01	0.000000e+00
-3.500000e-02	1.743076e+01	0.000000e+00
-3.500000e-02	1.793571e+01	0.000000e+00
-3.500000e-02	1.844066e+01	0.000000e+00
-3.500000e-02	1.894561e+01	0.000000e+00
-3.500000e-02	1.945056e+01	0.000000e+00
-3.500000e-02	1.995551e+01	0.000000e+00
-3.500000e-02	2.046045e+01	0.000000e+00
-3.500000e-02	2.096540e+01	0.000000e+00
-3.500000e-02	2.147035e+01	0.000000e+00
-3.500000e-02	2.197530e+01	0.000000e+00
-3.500000e-02	2.248025e+01	0.000000e+00
-3.500000e-02	2.298520e+01	0.000000e+00
-3.500000e-02	2.349015e+01	0.000000e+00
-3.500000e-02	2.399510e+01	0.000000e+00
-3.500000e-02	2.450005e+01	0.000000e+00
-3.500000e-02	2.500500e+01	0.000000e+00
-3.500000e-02	2.550995e+01	0.000000e+00
-3.500000e-02	2.601490e+01	0.000000e+00
-3.500000e-02	2.651985e+01	0.000000e+00
-3.500000e-02	2.702480e+01	0.000000e+00
-3.500000e-02	2.752975e+01	0.000000e+00
-3.500000e-02	2.803470e+01	0.000000e+00
-3.500000e-02	2.853965e+01	0.000000e+00
-3.500000e-02	2.904460e+01	0.000000e+00
-3.500000e-02	2.954955e+01	0.000000e+00
-3.500000e-02	3.005449e+01	0.000000e+00
-3.500000e-02	3.055944e+01	0.000000e+00
-3.500000e-02	3.106439e+01	0.000000e+00
-3.500000e-02	3.156934e+01	0.000000e+00
-3.500000e-02	3.207429e+01	0.000000e+00
-3.500000e-02	3.257924e+01	0.000000e+00
-3.500000e-02	3.308419e+01	0.000000e+00
-3.500000e-02	3.358914e+01	0.000000e+00
-3.500000e-02	3.409409e+01	0.000000e+00
-3.500000e-02	3.459904e+01	0.000000e+00
-3.500000e-02	3.510399e+01	0.000000e+00
-3.500000e-02	3.560894e+01	0.000000e+00
-3.500000e-02	3.611389e+01	0.000000e+00
-3.500000e-02	3.661884e+01	0.000000e+00
-3.500000e-02	3.712379e+01	0.000000e+00
-3.500000e-02	3.762874e+01	0.000000e+00
-3.500000e-02	3.813369e+01	0.000000e+00
-3.500000e-02	3.863864e+01	0.000000e+00
-3.500000e-02	3.914359e+01	0.000000e+00
-3.500000e-02	3.964854e+01	0.000000e+00
-3.500000e-02	4.015348e+01	0.000000e+00
-3.500000e-02	4.065843e+01	0.000000e+00
-3.500000e-02	4.116338e+01	0.000000e+00
-3.500000e-02	4.166833e+01	0.000000e+00
-3.500000e-02	4.217328e+01	0.000000e+00
-3.500000e-02	4.267823e+01	0.000000e+00
-3.500000e-02	4.318318e+01	0.000000e+00
-3.500000e-02	4.368813e+01	0.000000e+00
-3.500000e-02	4.419308e+01	0.000000e+00
-3.500000e-02	4.469803e+01	0.000000e+00
-3.500000e-02	4.520298e+01	0.000000e+00
-3.500000e-02	4.570793e+01	0.000000e+00
-3.500000e-02	4.621288e+01	0.000000e+00
-3.500000e-02	4.671783e+01	0.000000e+00
-3.500000e-02	4.722278e+01	0.000000e+00
-3.500000e-02	4.772773e+01	0.000000e+00
-3.500000e-02	4.823268e+01	0.000000e+00
-3.500000e-02	4.873763e+01	0.000000e+00
-3.500000e-02	4.924258e+01	0.000000e+00
-3.500000e-02	4.974753e+01	0.000000e+00
-3.000000e-02	2.624747e-01	1.452290e-03
-3.000000e-02	7.674242e-01	7.921584e-04
-3.000000e-02	1.272374e+00	2.640528e-04
-3.000000e-02	1.777323e+00	0.000000e+00
-3.000000e-02	2.282273e+00	1.320264e-04
-3.000000e-02	2.787222e+00	1.320264e-04
-3.000000e-02	3.292172e+00	0.000000e+00
-3.000000e-02	3.797121e+00	0.000000e+00
-3.000000e-02	4.302071e+00	0.000000e+00
-3.000000e-02	4.807020e+00	0.000000e+00
-3.000000e-02	5.311970e+00	0.000000e+00
-3.000000e-02	5.816919e+00	0.000000e+00
-3.000000e-02	6.321869e+00	0.000000e+00
-3.000000e-02	6.826818e+00	0.000000e+00
-3.000000e-02	7.331768e+00	0.000000e+00
-3.000000e-02	7.836717e+00	0.000000e+00
-3.000000e-02	8.341667e+00	0.000000e+00
-3.000000e-02	8.846616e+00	0.000000e+00
-3.000000e-02	9.351566e+00	0.000000e+00
-3.000000e-02	9.856515e+00	0.000000e+00
-3.000000e-02	1.036146e+01	0.000000e+00
-3.000000e-02	1.086641e+01	0.000000e+00
-3.000000e-02	1.137136e+01	0.000000e+00
-3.000000e-02	1.187631e+01	0.000000e+00
-3.000000e-02	1.238126e+01	0.000000e+00
-3.000000e-02	1.288621e+01	0.000000e+00
-3.000000e-02	1.339116e+01	0.000000e+00
-3.000000e-02	1.389611e+01	0.000000e+00
-3.000000e-02	1.440106e+01	0.000000e+00
-3.000000e-02	1.490601e+01	0.000000e+00
-3.000000e-02	1.541096e+01	0.000000e+00
-3.000000e-02	1.591591e+01	0.000000e+00
-3.000000e-02	1.642086e+01	0.000000e+00
-3.000000e-02	1.692581e+01	0.000000e+00
-3.000000e-02	1.743076e+01	0.000000e+00
-3.000000e-02	1.793571e+01	0.000000e+00
-3.000000e-02	1.844066e+01	0.000000e+00
-3.000000e-02	1.894561e+01	0.000000e+00
-3.000000e-02	1.945056e+01	0.000000e+00
-3.000000e-02	1.995551e+01	0.000000e+00
-3.000000e-02	2.046045e+01	0.000000e+00
-3.000000e-02	2.096540e+01	0.000000e+00
-3.000000e-02	2.147035e+01	0.000000e+00
-3.000000e-02	2.197530e+01	0.000000e+00
-3.000000e-02	2.248025e+01	0.000000e+00
-3.000000e-02	2.298520e+01	0.000000e+00
-3.000000e-02	2.349015e+01	0.000000e+00
-3.000000e-02	2.399510e+01	0.000000e+00
-3.000000e-02	2.450005e+01	0.000000e+00
-3.000000e-02	2.500500e+01	0.000000e+00
-3.000000e-02	2.550995e+01	0.000000e+00
-3.000000e-02	2.601490e+01	0.000000e+00
-3.000000e-02	2.651985e+01	0.000000e+00
-3.000000e-02	2.702480e+01	0.000000e+00
-3.000000e-02	2.752975e+01	0.000000e+00
-3.000000e-02	2.803470e+01	0.000000e+00
-3.000000e-02	2.853965e+01	0.000000e+00
-3.000000e-02	2.904460e+01	0.000000e+00
-3.000000e-02	2.954955e+01	0.000000e+00
-3.000000e-02	3.005449e+01	0.000000e+00
-3.000000e-02	3.055944e+01	0.000000e+00
-3.000000e-02	3.106439e+01	0.000000e+00
-3.000000e-02	3.156934e+01	0.000000e+00
-3.000000e-02	3.207429e+01	0.000000e+00
-3.000000e-02	3.257924e+01	0.000000e+00
-3.000000e-02	3.308419e+01	0.000000e+00
-3.000000e-02	3.358914e+01	0.000000e+00
-3.000000e-02	3.409409e+01	0.000000e+00
-3.000000e-02	3.459904e+01	0.000000e+00
-3.000000e-02	3.510399e+01	0.000000e+00
-3.000000e-02	3.560894e+01	0.000000e+00
-3.000000e-02	3.611389e+01	0.000000e+00
-3.000000e-02	3.661884e+01	0.000000e+00
-3.000000e-02	3.712379e+01	0.000000e+00
-3.000000e-02	3.762874e+01	0.000000e+00
-3.000000e-02	3.813369e+01	0.000000e+00
-3.000000e-02	3.863864e+01	0.000000e+00
-3.000000e-02	3.914359e+01	0.000000e+00
-3.000000e-02	3.964854e+01	0.000000e+00
-3.000000e-02	4.015348e+01	0.000000e+00
-3.000000e-02	4.065843e+01	0.000000e+00
-3.000000e-02	4.116338e+01	0.000000e+00
-3.000000e-02	4.166833e+01	0.000000e+00
-3.000000e-02	4.217328e+01	0.000000e+00
-3.000000e-02	4.267823e+01	0.000000e+00
-3.000000e-02	4.318318e+01	0.000000e+00
-3.000000e-02	4.368813e+01	0.000000e+00
-3.000000e-02	4.419308e+01	0.000000e+00
-3.000000e-02	4.469803e+01	0.000000e+00
-3.000000e-02	4.520298e+01	0.000000e+00
-3.000000e-02	4.570793e+01	0.000000e+00
-3.000000e-02	4.621288e+01	0.000000e+00
-3.000000e-02	4.671783e+01	0.000000e+00
-3.000000e-02	4.722278e+01	0.000000e+00
-3.000000e-02	4.772773e+01	0.000000e+00
-3.000000e-02	4.823268e+01	0.000000e+00
-3.000000e-02	4.873763e+01	0.000000e+00
-3.000000e-02	4.924258e+01	0.000000e+00
-3.000000e-02	4.974753e+01	0.000000e+00
-2.500000e-02	2.624747e-01	3.564713e-03
-2.500000e-02	7.674242e-01	1.452290e-03
-2.500000e-02	1.272374e+00	1.320264e-03
-2.500000e-02	1.777323e+00	3.960792e-04
-2.500000e-02	2.282273e+00	1.320264e-04
-2.500000e-02	2.787222e+00	0.000000e+00
-2.500000e-02	3.292172e+00	0.000000e+00
-2.500000e-02	3.797121e+00	0.000000e+00
-2.500000e-02	4.302071e+00	0.000000e+00
-2.500000e-02	4.807020e+00	0.000000e+00
-2.500000e-02	5.311970e+00	0.000000e+00
-2.500000e-02	5.816919e+00	0.000000e+00
-2.500000e-02	6.321869e+00	0.000000e+00
-2.500000e-02	6.826818e+00	0.000000e+00
-2.500000e-02	7.331768e+00	0.000000e+00
-2.500000e-02	7.836717e+00	0.000000e+00
-2.500000e-02	8.341667e+00	0.000000e+00
-2.500000e-02	8.846616e+00	0.000000e+00
-2.500000e-02	9.351566e+00	0.000000e+00
-2.500000e-02	9.856515e+00	0.000000e+00
-2.500000e-02	1.036146e+01	0.000000e+00
-2.500000e-02	1.086641e+01	0.000000e+00
-2.500000e-02	1.137136e+01	0.000000e+00
-2.500000e-02	1.187631e+01	0.000000e+00
-2.500000e-02	1.238126e+01	0.000000e+00
-2.500000e-02	1.288621e+01	0.000000e+00
-2.500000e-02	1.339116e+01	0.000000e+00
-2.500000e-02	1.389611e+01	0.000000e+00
-2.500000e-02	1.440106e+01	0.000000e+00
-2.500000e-02	1.490601e+01	0.000000e+00
-2.500000e-02	1.541096e+01	0.000000e+00
-2.500000e-02	1.591591e+01	0.000000e+00
-2.500000e-02	1.642086e+01	0.000000e+00
-2.500000e-02	1.692581e+01	0.000000e+00
-2.500000e-02	1.743076e+01	0.000000e+00
-2.500000e-02	1.793571e+01	0.000000e+00
-2.500000e-02	1.844066e+01	0.000000e+00
-2.500000e-02	1.894561e+01	0.000000e+00
-2.500000e-02	1.945056e+01	0.000000e+00
-2.500000e-02	1.995551e+01	0.000000e+00
-2.500000e-02	2.046045e+01	0.000000e+00
-2.500000e-02	2.096540e+01	0.000000e+00
-2.500000e-02	2.147035e+01	0.000000e+00
-2.500000e-02	2.197530e+01	0.000000e+00
-2.500000e-02	2.248025e+01	0.000000e+00
-2.500000e-02	2.298520e+01	0.000000e+00
-2.500000e-02	2.349015e+01	0.000000e+00
-2.500000e-02	2.399510e+01	0.000000e+00
-2.500000e-02	2.450005e+01	0.000000e+00
-2.500000e-02	2.500500e+01	0.000000e+00
-2.500000e-02	2.550995e+01	0.000000e+00
-2.500000e-02	2.601490e+01	0.000000e+00
-2.500000e-02	2.651985e+01	0.000000e+00
-2.500000e-02	2.702480e+01	0.000000e+00
-2.500000e-02	2.752975e+01	0.000000e+00
-2.500000e-02	2.803470e+01	0.000000e+00
-2.500000e-02	2.853965e+01	0.000000e+00
-2.500000e-02	2.904460e+01	0.000000e+00
-2.500000e-02	2.954955e+01	0.000000e+00
-2.500000e-02	3.005449e+01	0.000000e+00
-2.500000e-02	3.055944e+01	0.000000e+00
-2.500000e-02	3.106439e+01	0.000000e+00
-2.500000e-02	3.156934e+01	0.000000e+00
-2.500000e-02	3.207429e+01	0.000000e+00
-2.500000e-02	3.257924e+01	0.000000e+00
